sep=,
Group,BinaryPath,GitPath,URL,Name,Description,Language,Stars,Size,PushDate,hasIssues,Forks
libgdx,/run/media/roy/Data/top1000/libgdx-libgdx,/run/media/roy/Data/top1000/libgdx-libgdx,https://github.com/libgdx/libgdx,libgdx,Desktop/Android/HTML5/iOS Java game development framework,Java,8810,989435,Wed Jun 01 22:26:11 CEST 2016,true,4631
mxn21,/run/media/roy/Data/top1000/mxn21-FlowingDrawer,/run/media/roy/Data/top1000/mxn21-FlowingDrawer,https://github.com/mxn21/FlowingDrawer,FlowingDrawer,swipe right to display drawer with flowing & bouncing effects.,Java,1266,6907,Thu Apr 28 04:51:48 CEST 2016,true,256
yangfuhai,/run/media/roy/Data/top1000/yangfuhai-ASimpleCache,/run/media/roy/Data/top1000/yangfuhai-ASimpleCache,https://github.com/yangfuhai/ASimpleCache,ASimpleCache,a simple cache for android and java,Java,1330,719,Mon Jan 18 10:26:19 CET 2016,true,595
Raizlabs,/run/media/roy/Data/top1000/Raizlabs-DBFlow,/run/media/roy/Data/top1000/Raizlabs-DBFlow,https://github.com/Raizlabs/DBFlow,DBFlow,A blazing fast powerful and very simple ORM android database library that writes database code for you.,Java,2372,6483,Thu Jun 02 00:57:03 CEST 2016,true,354
jlmd,/run/media/roy/Data/top1000/jlmd-AnimatedCircleLoadingView,/run/media/roy/Data/top1000/jlmd-AnimatedCircleLoadingView,https://github.com/jlmd/AnimatedCircleLoadingView,AnimatedCircleLoadingView,An animated circle loading view,Java,803,774,Tue Jan 26 22:27:25 CET 2016,true,152
languagetool-org,/run/media/roy/Data/top1000/languagetool-org-languagetool,/run/media/roy/Data/top1000/languagetool-org-languagetool,https://github.com/languagetool-org/languagetool,languagetool,Style and Grammar Checker for 25+ Languages,Java,759,368037,Thu Jun 02 08:58:32 CEST 2016,true,189
bboyairwreck,/run/media/roy/Data/top1000/bboyairwreck-PieMessage,/run/media/roy/Data/top1000/bboyairwreck-PieMessage,https://github.com/bboyairwreck/PieMessage,PieMessage,This is project allows Android clients to communicate using iMessage,Java,739,6075,Fri May 06 21:52:12 CEST 2016,true,80
Trinea,/run/media/roy/Data/top1000/Trinea-android-common,/run/media/roy/Data/top1000/Trinea-android-common,https://github.com/Trinea/android-common,android-common,Android common lib include ImageCache HttpCache DropDownListView DownloadManager Utils and so on  微信公众号：codekk,Java,3372,2538,Mon Aug 31 04:15:36 CEST 2015,true,2320
weibocom,/run/media/roy/Data/top1000/weibocom-motan,/run/media/roy/Data/top1000/weibocom-motan,https://github.com/weibocom/motan,motan,A remote procedure call(RPC) framework for rapid development of high performance distributed services.,Java,1488,3556,Wed Jun 01 10:37:04 CEST 2016,true,500
quartzjer,/run/media/roy/Data/top1000/quartzjer-TeleHash,/run/media/roy/Data/top1000/quartzjer-TeleHash,https://github.com/quartzjer/TeleHash,TeleHash,Old v1 repo please see http://github.org/telehash now.,Java,782,2535,Thu Oct 24 21:01:11 CEST 2013,true,68
jasonross,/run/media/roy/Data/top1000/jasonross-Nuwa,/run/media/roy/Data/top1000/jasonross-Nuwa,https://github.com/jasonross/Nuwa,Nuwa,Nuwa pure java implementation can hotfix your android application.,Java,1836,0,Sat Nov 14 04:29:44 CET 2015,true,366
MiCode,/run/media/roy/Data/top1000/MiCode-Notes,/run/media/roy/Data/top1000/MiCode-Notes,https://github.com/MiCode/Notes,Notes,小米便签社区开源版（Community edition of XM notepad/MIUI notes),Java,1097,3490,Sun Jun 28 18:23:53 CEST 2015,true,763
daimajia,/run/media/roy/Data/top1000/daimajia-AnimationEasingFunctions,/run/media/roy/Data/top1000/daimajia-AnimationEasingFunctions,https://github.com/daimajia/AnimationEasingFunctions,AnimationEasingFunctions,Android Animation Easing Functions. Let's make animation more real!,Java,1407,389,Thu Nov 05 03:10:01 CET 2015,true,297
fyhertz,/run/media/roy/Data/top1000/fyhertz-libstreaming,/run/media/roy/Data/top1000/fyhertz-libstreaming,https://github.com/fyhertz/libstreaming,libstreaming,A solution for streaming H.264 H.263 AMR AAC using RTP on Android,Java,1156,2693,Tue Apr 26 11:30:12 CEST 2016,true,541
MinecraftForge,/run/media/roy/Data/top1000/MinecraftForge-MinecraftForge,/run/media/roy/Data/top1000/MinecraftForge-MinecraftForge,https://github.com/MinecraftForge/MinecraftForge,MinecraftForge,Modifications to the Minecraft base files to assist in compatibility between mods.,Java,1408,149634,Thu Jun 02 09:35:01 CEST 2016,true,779
Kaopiz,/run/media/roy/Data/top1000/Kaopiz-android-segmented-control,/run/media/roy/Data/top1000/Kaopiz-android-segmented-control,https://github.com/Kaopiz/android-segmented-control,android-segmented-control,ios UISegmentedControl for android,Java,960,1584,Tue May 17 04:30:09 CEST 2016,true,273
plattysoft,/run/media/roy/Data/top1000/plattysoft-Leonids,/run/media/roy/Data/top1000/plattysoft-Leonids,https://github.com/plattysoft/Leonids,Leonids,A Particle System for standard Android UI: http://plattysoft.github.io/Leonids/,Java,855,3421,Tue Apr 26 23:26:23 CEST 2016,true,161
facebookarchive,/run/media/roy/Data/top1000/facebookarchive-hadoop-20,/run/media/roy/Data/top1000/facebookarchive-hadoop-20,https://github.com/facebookarchive/hadoop-20,hadoop-20,Facebook's Realtime Distributed FS based on Apache Hadoop 0.20-append,Java,809,56550,Fri Oct 10 20:40:53 CEST 2014,false,311
DWorkS,/run/media/roy/Data/top1000/DWorkS-VolleyPlus,/run/media/roy/Data/top1000/DWorkS-VolleyPlus,https://github.com/DWorkS/VolleyPlus,VolleyPlus,Volley library : make everything faster . Its an improvements for Volley by Google for Android  https://android.googlesource.com/platform/frameworks/volley ,Java,805,2968,Sun May 22 16:38:28 CEST 2016,true,261
clojure,/run/media/roy/Data/top1000/clojure-clojure,/run/media/roy/Data/top1000/clojure-clojure,https://github.com/clojure/clojure,clojure,The Clojure programming language,Java,5372,15280,Wed Jun 01 15:49:07 CEST 2016,false,928
square,/run/media/roy/Data/top1000/square-sqlbrite,/run/media/roy/Data/top1000/square-sqlbrite,https://github.com/square/sqlbrite,sqlbrite,A lightweight wrapper around SQLiteOpenHelper which introduces reactive stream semantics to SQL operations.,Java,2630,477,Thu Apr 28 16:10:54 CEST 2016,true,214
stanfordnlp,/run/media/roy/Data/top1000/stanfordnlp-CoreNLP,/run/media/roy/Data/top1000/stanfordnlp-CoreNLP,https://github.com/stanfordnlp/CoreNLP,CoreNLP,Stanford CoreNLP: A Java suite of core NLP tools.,Java,1884,245200,Thu Jun 02 02:41:35 CEST 2016,true,683
twitter,/run/media/roy/Data/top1000/twitter-distributedlog,/run/media/roy/Data/top1000/twitter-distributedlog,https://github.com/twitter/distributedlog,distributedlog,A high performance replicated log service.,Java,1818,5296,Thu Jun 02 09:51:50 CEST 2016,true,192
florent37,/run/media/roy/Data/top1000/florent37-HollyViewPager,/run/media/roy/Data/top1000/florent37-HollyViewPager,https://github.com/florent37/HollyViewPager,HollyViewPager,A different beautiful ViewPager with quick swipe controls,Java,776,19469,Tue Sep 01 08:37:15 CEST 2015,true,119
lecho,/run/media/roy/Data/top1000/lecho-hellocharts-android,/run/media/roy/Data/top1000/lecho-hellocharts-android,https://github.com/lecho/hellocharts-android,hellocharts-android,Charts/graphs library for Android compatible with API 8+ several chart types with support for scaling scrolling and animations,Java,2626,6566,Sun May 22 21:07:31 CEST 2016,true,790
jjoe64,/run/media/roy/Data/top1000/jjoe64-GraphView,/run/media/roy/Data/top1000/jjoe64-GraphView,https://github.com/jjoe64/GraphView,GraphView,Android Graph Library for creating zoomable and scrollable line and bar graphs.,Java,1228,3406,Thu Jun 02 09:14:01 CEST 2016,true,555
kanytu,/run/media/roy/Data/top1000/kanytu-android-parallax-recyclerview,/run/media/roy/Data/top1000/kanytu-android-parallax-recyclerview,https://github.com/kanytu/android-parallax-recyclerview,android-parallax-recyclerview, An adapter which could be used to achieve a parallax effect on RecyclerView.,Java,1157,7332,Wed Apr 13 11:28:27 CEST 2016,true,226
geftimov,/run/media/roy/Data/top1000/geftimov-android-player,/run/media/roy/Data/top1000/geftimov-android-player,https://github.com/geftimov/android-player,android-player,Android animation when entering new screen.,Java,783,3224,Sat Feb 20 14:21:48 CET 2016,true,128
fqrouter,/run/media/roy/Data/top1000/fqrouter-fqrouter,/run/media/roy/Data/top1000/fqrouter-fqrouter,https://github.com/fqrouter/fqrouter,fqrouter,anti-GFW router,Java,1741,5716,Fri Dec 13 13:51:33 CET 2013,true,569
lingochamp,/run/media/roy/Data/top1000/lingochamp-FileDownloader,/run/media/roy/Data/top1000/lingochamp-FileDownloader,https://github.com/lingochamp/FileDownloader,FileDownloader,Multitask、Breakpoint-resume、High-concurrency、Simple to use、Single/NotSingle-process,Java,1799,38322,Wed Jun 01 10:39:41 CEST 2016,true,411
diogobernardino,/run/media/roy/Data/top1000/diogobernardino-WilliamChart,/run/media/roy/Data/top1000/diogobernardino-WilliamChart,https://github.com/diogobernardino/WilliamChart,WilliamChart,Android library to create charts.,Java,2267,30595,Mon Feb 08 06:34:33 CET 2016,true,496
iPaulPro,/run/media/roy/Data/top1000/iPaulPro-Android-ItemTouchHelper-Demo,/run/media/roy/Data/top1000/iPaulPro-Android-ItemTouchHelper-Demo,https://github.com/iPaulPro/Android-ItemTouchHelper-Demo,Android-ItemTouchHelper-Demo,Basic example of using ItemTouchHelper to add drag & drop and swipe-to-dismiss to RecyclerView.,Java,1345,284,Thu Mar 17 16:05:55 CET 2016,true,263
hitherejoe,/run/media/roy/Data/top1000/hitherejoe-animate,/run/media/roy/Data/top1000/hitherejoe-animate,https://github.com/hitherejoe/animate,animate,An application demoing meaningful motion on Android,Java,1683,19836,Thu May 26 14:33:05 CEST 2016,true,241
etsy,/run/media/roy/Data/top1000/etsy-AndroidStaggeredGrid,/run/media/roy/Data/top1000/etsy-AndroidStaggeredGrid,https://github.com/etsy/AndroidStaggeredGrid,AndroidStaggeredGrid,An Android staggered grid view which supports multiple columns with rows of varying sizes.,Java,4223,878,Wed Sep 23 17:58:34 CEST 2015,true,1169
novoda,/run/media/roy/Data/top1000/novoda-image-loader,/run/media/roy/Data/top1000/novoda-image-loader,https://github.com/novoda/image-loader,image-loader,Library for async image loading and caching on Android,Java,927,6676,Tue Feb 23 10:28:16 CET 2016,true,339
mongodb,/run/media/roy/Data/top1000/mongodb-mongo-java-driver,/run/media/roy/Data/top1000/mongodb-mongo-java-driver,https://github.com/mongodb/mongo-java-driver,mongo-java-driver,The Java driver for MongoDB ,Java,1509,43244,Wed May 25 17:40:17 CEST 2016,false,945
apereo,/run/media/roy/Data/top1000/apereo-cas,/run/media/roy/Data/top1000/apereo-cas,https://github.com/apereo/cas,cas,Apereo CAS - Enterprise Single Sign On for all,Java,1429,1137567,Thu Jun 02 09:20:51 CEST 2016,true,1015
Jacksgong,/run/media/roy/Data/top1000/Jacksgong-JKeyboardPanelSwitch,/run/media/roy/Data/top1000/Jacksgong-JKeyboardPanelSwitch,https://github.com/Jacksgong/JKeyboardPanelSwitch,JKeyboardPanelSwitch,For resolve the layout conflict when keybord & panel are switching (Android键盘面板冲突 布局闪动处理方案),Java,1192,23926,Mon Apr 25 19:27:09 CEST 2016,true,212
AigeStudio,/run/media/roy/Data/top1000/AigeStudio-DatePicker,/run/media/roy/Data/top1000/AigeStudio-DatePicker,https://github.com/AigeStudio/DatePicker,DatePicker,Useful and powerful date picker for android,Java,905,5401,Wed Dec 30 06:07:04 CET 2015,true,273
hongyangAndroid,/run/media/roy/Data/top1000/hongyangAndroid-FlowLayout,/run/media/roy/Data/top1000/hongyangAndroid-FlowLayout,https://github.com/hongyangAndroid/FlowLayout,FlowLayout,Android流式布局，支持单选、多选等，适合用于产品标签等。,Java,965,908,Fri Apr 29 09:23:51 CEST 2016,true,296
pakerfeldt,/run/media/roy/Data/top1000/pakerfeldt-android-viewflow,/run/media/roy/Data/top1000/pakerfeldt-android-viewflow,https://github.com/pakerfeldt/android-viewflow,android-viewflow,A horizontal view scroller library for Android,Java,1785,1062,Tue Sep 10 09:13:11 CEST 2013,true,803
mrniko,/run/media/roy/Data/top1000/mrniko-redisson,/run/media/roy/Data/top1000/mrniko-redisson,https://github.com/mrniko/redisson,redisson,Redisson - distributed Java objects (Set SetMultimap ScoredSortedSet SortedSet Map ConcurrentMap List ListMultimap Queue BlockingQueue Deque BlockingDeque Semaphore Lock ReadWriteLock AtomicLong CountDownLatch Publish / Subscribe HyperLogLog Bloom filter BitSet) Redis pipelining on top of Redis server. Java Redis client.,Java,1217,4707,Wed Jun 01 13:57:08 CEST 2016,true,397
asyl,/run/media/roy/Data/top1000/asyl-ArcAnimator,/run/media/roy/Data/top1000/asyl-ArcAnimator,https://github.com/asyl/ArcAnimator,ArcAnimator,ArcAnimator helps to create arc transition animation: 2.3.+,Java,956,126,Sun May 15 16:46:42 CEST 2016,true,138
eoecn,/run/media/roy/Data/top1000/eoecn-android-app,/run/media/roy/Data/top1000/eoecn-android-app,https://github.com/eoecn/android-app,android-app,eoe的Android客户端源码,Java,1109,3953,Tue Oct 06 04:34:12 CEST 2015,true,1344
hankcs,/run/media/roy/Data/top1000/hankcs-HanLP,/run/media/roy/Data/top1000/hankcs-HanLP,https://github.com/hankcs/HanLP,HanLP,汉语言处理包 中文分词 词性标注 命名实体识别 依存句法分析 关键词提取 自动摘要 短语提取 拼音 简繁转换,Java,1149,43439,Sun May 29 06:33:49 CEST 2016,true,515
yanchenko,/run/media/roy/Data/top1000/yanchenko-droidparts,/run/media/roy/Data/top1000/yanchenko-droidparts,https://github.com/yanchenko/droidparts,droidparts,DI ORM JSON ...,Java,735,15977,Sun May 01 10:36:20 CEST 2016,true,210
square,/run/media/roy/Data/top1000/square-okio,/run/media/roy/Data/top1000/square-okio,https://github.com/square/okio,okio,A modern I/O API for Java,Java,2345,1538,Wed May 04 01:30:12 CEST 2016,true,385
daimajia,/run/media/roy/Data/top1000/daimajia-AndroidViewAnimations,/run/media/roy/Data/top1000/daimajia-AndroidViewAnimations,https://github.com/daimajia/AndroidViewAnimations,AndroidViewAnimations,Cute view animation collection.,Java,5197,883,Thu Mar 10 14:31:32 CET 2016,true,1346
siyamed,/run/media/roy/Data/top1000/siyamed-android-satellite-menu,/run/media/roy/Data/top1000/siyamed-android-satellite-menu,https://github.com/siyamed/android-satellite-menu,android-satellite-menu,Android Satellite Menu,Java,1245,2520,Mon Jul 13 15:11:04 CEST 2015,true,676
moagrius,/run/media/roy/Data/top1000/moagrius-TileView,/run/media/roy/Data/top1000/moagrius-TileView,https://github.com/moagrius/TileView,TileView,The TileView widget is a subclass of android.view.ViewGroup that asynchronously displays tile-based images with pan and zoom functionality and features like markers hotspots paths multiple levels of detail and arbitrary coordinate systems.,Java,836,148445,Sat May 21 20:56:05 CEST 2016,true,235
bitcoinj,/run/media/roy/Data/top1000/bitcoinj-bitcoinj,/run/media/roy/Data/top1000/bitcoinj-bitcoinj,https://github.com/bitcoinj/bitcoinj,bitcoinj,A library for working with Bitcoin,Java,797,31320,Tue May 31 11:37:46 CEST 2016,true,643
Malinskiy,/run/media/roy/Data/top1000/Malinskiy-SuperRecyclerView,/run/media/roy/Data/top1000/Malinskiy-SuperRecyclerView,https://github.com/Malinskiy/SuperRecyclerView,SuperRecyclerView,Pumped up RecyclerView,Java,1856,1474,Fri Apr 22 17:17:04 CEST 2016,true,354
mockito,/run/media/roy/Data/top1000/mockito-mockito,/run/media/roy/Data/top1000/mockito-mockito,https://github.com/mockito/mockito,mockito,Mocking framework for unit tests written in Java,Java,2564,94924,Wed Jun 01 04:21:27 CEST 2016,true,531
mattdesl,/run/media/roy/Data/top1000/mattdesl-lwjgl-basics,/run/media/roy/Data/top1000/mattdesl-lwjgl-basics,https://github.com/mattdesl/lwjgl-basics,lwjgl-basics,:wrench: LibGDX/LWJGL tutorials and examples,Java,890,18293,Fri Aug 23 15:17:31 CEST 2013,true,129
xmuSistone,/run/media/roy/Data/top1000/xmuSistone-android-vertical-slide-view,/run/media/roy/Data/top1000/xmuSistone-android-vertical-slide-view,https://github.com/xmuSistone/android-vertical-slide-view,android-vertical-slide-view,vertical slide to switch to the next fragment page  looks like vertical viewpager,Java,853,13204,Tue May 17 04:46:32 CEST 2016,true,187
antoniolg,/run/media/roy/Data/top1000/antoniolg-MaterializeYourApp,/run/media/roy/Data/top1000/antoniolg-MaterializeYourApp,https://github.com/antoniolg/MaterializeYourApp,MaterializeYourApp,Example of a Material App for Android,Java,866,507,Mon May 23 08:52:15 CEST 2016,true,267
facebook,/run/media/roy/Data/top1000/facebook-stetho,/run/media/roy/Data/top1000/facebook-stetho,https://github.com/facebook/stetho,stetho,Stetho is a debug bridge for Android applications enabling the powerful Chrome Developer Tools and much more.,Java,5057,2308,Thu Jun 02 06:07:22 CEST 2016,true,476
Activiti,/run/media/roy/Data/top1000/Activiti-Activiti,/run/media/roy/Data/top1000/Activiti-Activiti,https://github.com/Activiti/Activiti,Activiti,Activiti is a light-weight workflow and Business Process Management (BPM) Platform targeted at business people developers and system admins. Its core is a super-fast and rock-solid BPMN 2 process engine for Java. It's open-source and distributed under the Apache license. Activiti runs in any Java application on a server on a cluster or in the cloud. It integrates perfectly with Spring it is extremely lightweight and based on simple concepts. ,Java,1329,77197,Thu Jun 02 10:47:09 CEST 2016,true,1469
